,timestamp,lat,long,flight number,k_mean
27571,1619357070.0,10.995228130277017,107.31091252110808,NH891,0
27572,1619304524.0,11.032417524884956,107.29978006635989,OZ385,0
27573,1619363330.0,10.99982958636902,107.30965917273804,OZ735,0
27574,1619343753.0,10.211859206947326,106.96624548769924,QH1042,3
27575,1619314371.0,10.201681298995265,106.94584064949764,QH1044,3
27576,1619326019.0,11.056804503850316,107.29120300256687,QH1103,0
27577,1619322087.0,11.081302993833855,107.28152015947283,QH1123,0
27578,1619337602.0,11.088844567169565,107.2783167126886,QH1133,0
27579,1619360722.0,11.069488962136203,107.28632597475747,QH1143,0
27580,1619339967.0,10.997569754886946,107.31027901954778,QH1153,0
27581,1619372102.0,10.995228130277017,107.31091252110808,QH1155,0
27582,1619347885.0,11.292559343778418,107.14255934377842,QH1173,0
27583,1619341175.0,10.999696035964616,107.3096960359646,QH1313,0
27584,1619328985.0,10.989599518976618,107.31239887761213,QH1321,0
27585,1619353829.0,10.987635182586237,107.3129055477587,QH1335,0
27586,1619354940.0,10.924017331156929,107.32602599673538,QH1501,0
27587,1619326133.0,10.439699519223623,106.0823317307454,QH1522,1
27588,1619311145.0,10.381011766808562,106.12607060085136,QH1524,1
27589,1619351113.0,10.29,106.21769150869376,QH1526,1
27590,1619364160.0,10.916916206337056,107.32710336108984,QH1541,0
27591,1619346865.0,11.053953913663507,107.2922593792363,QH1547,0
27592,1619361018.0,10.993267458468084,107.31143610463828,QH1563,0
27593,1619309538.0,11.201872341851868,107.21624681022224,QH157,0
27594,1619335857.0,10.993059251904254,107.31149133841134,QH171,0
27595,1619315982.0,11.053431816454076,107.2924512974672,QH1721,0
27596,1619370076.0,11.034750999919956,107.29900399967984,QH191,0
27597,1619331463.0,10.99061021655104,107.31213575792864,QH1971,0
27598,1619311144.0,11.182021363819366,107.229234182111,QH201,0
27599,1619318773.0,10.989280456602426,107.31248159810848,QH203,0
27600,1619325837.0,10.959408010157516,107.31950667513124,QH211,0
27601,1619341538.0,10.994594940627492,107.31108229219625,QH241,0
27602,1619365702.0,10.990703772842288,107.31211131852687,QH245,0
27603,1619364519.0,10.992884416286913,107.31153766514764,QH247,0
27604,1619372831.0,11.20867430033024,107.21156573377364,QH291,0
27605,1619283894.0,11.103370960710112,106.03048657203146,QR8968,2
27606,1619366318.0,11.10409755027043,106.03082115783754,QR970,2
27607,1619286838.0,11.186151763534417,107.22661246894818,RH319,0
27608,1619362712.0,10.265276034151311,106.24969322390592,RH328,1
27609,1619342198.0,11.100396540091555,106.02912761179856,SG7307,2
27610,1619320814.0,10.266724230089933,106.24770696106296,SQ178,1
27611,1619290655.0,10.2619967535191,106.2542471593292,TK6470,1
27612,1619341294.0,10.263410763571654,106.2522738423811,TR302,1
27613,1619365115.0,10.99467990014268,107.31105955064209,TW1121,0
27614,1619335618.0,11.142634056787722,107.25223777129538,VJ121,0
27615,1619330377.0,10.928066196023527,107.32537746401567,VJ123,0
27616,1619312179.0,10.990538613265729,107.3121544530629,VJ125,0
27617,1619315690.0,11.129558986639688,107.25911797327936,VJ127,0
27618,1619320207.0,11.037637349487118,107.2980311245726,VJ129,0
27619,1619328288.0,10.990538613265729,107.3121544530629,VJ133,0
27620,1619308286.0,11.038493250452738,107.2977398756791,VJ135,0
27621,1619327809.0,10.990783891778534,107.31209037807608,VJ137,0
27622,1619340451.0,11.0810273143211,107.2816352428704,VJ139,0
27623,1619344355.0,10.99061021655104,107.31213575792864,VJ141,0
27624,1619362167.0,10.992884416286913,107.31153766514764,VJ143,0
27625,1619335921.0,10.99192192936094,107.31179181162918,VJ145,0
27626,1619318535.0,10.99192192936094,107.31179181162918,VJ147,0
27627,1619288628.0,11.030432811847234,107.30043281184724,VJ149,0
27628,1619369902.0,11.210336226355125,107.21040347162614,VJ151,0
27629,1619322625.0,11.116666193187266,107.26555445077028,VJ153,0
27630,1619365295.0,10.989599518976618,107.31239887761213,VJ155,0
27631,1619286962.0,11.039056872630278,107.29754739385857,VJ159,0
27632,1619373307.0,11.233451847827482,107.19345184782748,VJ163,0
27633,1619353087.0,10.904407979969946,107.32881595993987,VJ165,0
27634,1619346747.0,11.065658574494812,107.2878292872474,VJ167,0
27635,1619314616.0,10.990783891778534,107.31209037807608,VJ207,0
27636,1619336161.0,10.992168633662068,107.31172681187816,VJ211,0
27637,1619335490.0,10.993059251904254,107.31149133841134,VJ213,0
27638,1619368025.0,10.99376770351527,107.3113031105458,VJ215,0
27639,1619323773.0,10.96259046849548,107.3188253904129,VJ219,0
27640,1619343874.0,10.61703826704883,107.30407653409766,VJ221,0
27641,1619288923.0,11.071250962008875,107.28562548100444,VJ223,0
27642,1619354117.0,10.990703772842288,107.31211131852686,VJ225,0
27643,1619324195.0,10.990703772842288,107.31211131852687,VJ231,0
27644,1619320998.0,11.096421378405063,107.27498992976707,VJ241,0
27645,1619334106.0,10.994989370045948,107.31097661410108,VJ243,0
27646,1619357489.0,10.990538613265729,107.3121544530629,VJ245,0
27647,1619344530.0,10.99192192936094,107.31179181162918,VJ249,0
27648,1619344291.0,10.983861489334643,107.31386148933464,VJ253,0
27649,1619364886.0,10.993267458468084,107.31143610463828,VJ255,0
27650,1619356459.0,10.992884416286913,107.31153766514764,VJ261,0
27651,1619352372.0,10.99355974136862,107.31135844821172,VJ271,0
27652,1619319789.0,11.03043281184724,107.30043281184724,VJ273,0
27653,1619343568.0,11.104775461712146,107.27119386542805,VJ275,0
27654,1619335133.0,10.995228130277017,107.31091252110808,VJ277,0
27655,1619358094.0,10.987365484973225,107.31297462659526,VJ281,0
27656,1619371582.0,11.08174997434042,107.2813332649078,VJ287,0
27657,1619363926.0,10.909100529947702,107.3282010598954,VJ289,0
27658,1619328043.0,10.988190721483472,107.31276288593388,VJ301,0
