timestamp,latitude,longitude,altitude,heading_angle,ground_speed,icao24,origin,destination,airliner,vertical_rate,aircraft_model,flight_number
1617027606,21.22,105.81,0,225,3,8881BE,HAN,SGN,BAV281,0,A21N,QH281
1617027664,21.22,105.81,0,286,0,8881BE,HAN,SGN,BAV281,0,A21N,QH281
1617027675,21.22,105.81,0,180,0,8881BE,HAN,SGN,BAV281,0,A21N,QH281
1617027912,21.22,105.8,0,286,9,8881BE,HAN,SGN,BAV281,0,A21N,QH281
1617027968,21.22,105.8,0,286,19,8881BE,HAN,SGN,BAV281,0,A21N,QH281
1617028027,21.22,105.79,0,286,17,8881BE,HAN,SGN,BAV281,0,A21N,QH281
1617028091,21.22,105.79,0,14,1,8881BE,HAN,SGN,BAV281,0,A21N,QH281
1617028151,21.22,105.79,0,227,0,8881BE,HAN,SGN,BAV281,0,A21N,QH281
1617028211,21.22,105.79,0,271,0,8881BE,HAN,SGN,BAV281,0,A21N,QH281
1617028276,21.22,105.79,0,16,3,8881BE,HAN,SGN,BAV281,0,A21N,QH281
1617028335,21.22,105.79,0,64,0,8881BE,HAN,SGN,BAV281,0,A21N,QH281
1617028387,21.22,105.79,0,64,0,8881BE,HAN,SGN,BAV281,0,A21N,QH281
1617028447,21.22,105.79,0,140,0,8881BE,HAN,SGN,BAV281,0,A21N,QH281
1617028515,21.22,105.79,0,16,1,8881BE,HAN,SGN,BAV281,0,A21N,QH281
1617028575,21.22,105.79,0,16,14,8881BE,HAN,SGN,BAV281,0,A21N,QH281
1617028640,21.22,105.79,0,106,31,8881BE,HAN,SGN,BAV281,0,A21N,QH281
1617028694,21.22,105.83,1175,107,165,8881BE,HAN,SGN,BAV281,2688,A21N,QH281
1617028756,21.19,105.88,2725,157,232,8881BE,HAN,SGN,BAV281,2048,A21N,QH281
1617028815,21.12,105.9,5100,163,270,8881BE,HAN,SGN,BAV281,3072,A21N,QH281
