timestamp,latitude,longitude,altitude,heading_angle,ground_speed,icao24,origin,destination,airliner,vertical_rate,aircraft_model,flight_number
1619028351,10.81,106.66,0,157,0,88815E,HAN,SGN,VJC179,0,A21N,VJ179
1619028308,10.81,106.66,0,149,6,88815E,HAN,SGN,VJC179,0,A21N,VJ179
1619028249,10.81,106.65,0,70,11,88815E,HAN,SGN,VJC179,0,A21N,VJ179
1619028206,10.81,106.65,0,135,8,88815E,HAN,SGN,VJC179,0,A21N,VJ179
1619028122,10.81,106.65,0,70,23,88815E,HAN,SGN,VJC179,0,A21N,VJ179
1619028082,10.81,106.64,0,70,21,88815E,HAN,SGN,VJC179,0,A21N,VJ179
1619028024,10.81,106.64,0,157,15,88815E,HAN,SGN,VJC179,0,A21N,VJ179
1619027959,10.82,106.64,0,244,19,88815E,HAN,SGN,VJC179,0,A21N,VJ179
1619027899,10.82,106.66,150,248,134,88815E,HAN,SGN,VJC179,-64,A21N,VJ179
1619027842,10.84,106.69,725,248,139,88815E,HAN,SGN,VJC179,-640,A21N,VJ179
1619027781,10.85,106.73,1425,249,135,88815E,HAN,SGN,VJC179,-576,A21N,VJ179
1619027720,10.86,106.77,2175,249,176,88815E,HAN,SGN,VJC179,-512,A21N,VJ179
1619027662,10.88,106.82,2625,243,193,88815E,HAN,SGN,VJC179,-512,A21N,VJ179
1619027596,10.92,106.87,3175,230,229,88815E,HAN,SGN,VJC179,-640,A21N,VJ179
1619027541,10.96,106.92,4125,230,268,88815E,HAN,SGN,VJC179,-1664,A21N,VJ179
1619027486,11.0,106.97,5950,231,276,88815E,HAN,SGN,VJC179,-2304,A21N,VJ179
1619027422,11.06,107.04,7300,230,292,88815E,HAN,SGN,VJC179,-768,A21N,VJ179
1619027354,11.12,107.11,8275,230,297,88815E,HAN,SGN,VJC179,-1536,A21N,VJ179
1619027302,11.16,107.17,9725,230,302,88815E,HAN,SGN,VJC179,-1792,A21N,VJ179
1619027238,11.21,107.25,10950,246,333,88815E,HAN,SGN,VJC179,-832,A21N,VJ179
1619027174,11.26,107.34,13000,248,366,88815E,HAN,SGN,VJC179,-3264,A21N,VJ179
1619027109,11.3,107.45,16125,246,392,88815E,HAN,SGN,VJC179,-3328,A21N,VJ179
1619027044,11.35,107.56,19550,244,414,88815E,HAN,SGN,VJC179,-1792,A21N,VJ179
1619026994,11.39,107.65,20925,244,413,88815E,HAN,SGN,VJC179,-1344,A21N,VJ179
1619026929,11.46,107.75,21975,214,410,88815E,HAN,SGN,VJC179,-1024,A21N,VJ179
1619026870,11.56,107.81,22925,212,419,88815E,HAN,SGN,VJC179,-1024,A21N,VJ179
1619026812,11.66,107.86,23950,185,469,88815E,HAN,SGN,VJC179,-1728,A21N,VJ179
1619026749,11.8,107.86,25525,179,476,88815E,HAN,SGN,VJC179,-1536,A21N,VJ179
1619026692,11.93,107.86,27200,178,478,88815E,HAN,SGN,VJC179,-1984,A21N,VJ179
1619026638,12.05,107.85,29450,178,478,88815E,HAN,SGN,VJC179,-3904,A21N,VJ179
1619026574,12.19,107.86,33200,183,470,88815E,HAN,SGN,VJC179,-3136,A21N,VJ179
1619026512,12.32,107.87,35900,184,468,88815E,HAN,SGN,VJC179,-1088,A21N,VJ179
1619026458,12.44,107.88,36000,184,468,88815E,HAN,SGN,VJC179,-64,A21N,VJ179
1619026391,12.58,107.89,36000,184,466,88815E,HAN,SGN,VJC179,64,A21N,VJ179
1619026332,12.71,107.9,35975,184,464,88815E,HAN,SGN,VJC179,-64,A21N,VJ179
1619026278,12.83,107.91,36000,184,462,88815E,HAN,SGN,VJC179,0,A21N,VJ179
1619026221,12.95,107.92,36000,184,461,88815E,HAN,SGN,VJC179,64,A21N,VJ179
1619026165,13.07,107.93,36000,184,460,88815E,HAN,SGN,VJC179,-64,A21N,VJ179
1619026100,13.21,107.94,36025,184,459,88815E,HAN,SGN,VJC179,0,A21N,VJ179
1619026042,13.33,107.95,36025,184,459,88815E,HAN,SGN,VJC179,0,A21N,VJ179
1619025986,13.45,107.96,36025,183,459,88815E,HAN,SGN,VJC179,0,A21N,VJ179
