timestamp,timeland,timein,lat,long,flight number,k_mean
1609979292,1609980196,904.8441415,10.2355432,106.294195,3K555,2
1610025589,1610026729,1139.971412,10.26113663,106.2554548,LD562,2
1610015199,1610016148,948.7041109,10.16027371,106.4665579,MH766,2
1610012440,1610013715,1274.835001,10.19231318,106.3769395,QH1522,2
1609989316,1609990195,878.9433386,10.18092068,106.4045609,SQ178,2
1610013092,1610014274,1181.942245,10.15577617,106.4834055,TR302,2
1609988070,1609989193,1122.998702,10.35676932,106.1472313,VJ320,2
1609995028,1609996001,973.3906407,10.27015659,106.2430585,VJ322,2
1610012743,1610014073,1329.793121,10.25918739,106.2582123,VJ326,2
1610004938,1610006221,1282.371632,10.36642659,106.1385595,VJ336,2
1609981255,1609982230,974.658973,10.2721555,106.2403888,VJ338,2
1609995367,1609996250,882.7787383,10.26856224,106.2452075,VN1824,2
1610012157,1610013038,880.5132773,10.29307566,106.213972,VN1828,2
1610023172,1610024195,1023.064388,10.46636781,106.0654712,VN1830,2
1610009465,1610010327,861.8569288,10.32965723,106.1734575,VN1832,2
1609992745,1609993820,1074.624225,10.17438994,106.4221459,VN5564,2
1609983466,1609984538,1071.763525,10.26896724,106.2446599,VN6510,2
1610020338,1610021567,1228.853198,10.42125335,106.0950402,VN6516,2
1610002877,1610003813,935.2702324,10.28238074,106.2271422,VN7824,2
1610012286,1610013270,984.3468113,10.15946475,106.4694648,VN8060,2
1610051622,1610052587,965.5018198,10.2656224,106.2492168,GM501,2
1610111988,1610112851,862.9848251,10.23294253,106.2984736,LD562,2
1610098470,1610099889,1419.044877,10.26,106.2570592,QH1522,2
1610075744,1610076877,1133.85179,10.26254651,106.2534782,SQ178,2
1610099122,1610100846,1723.613448,10.26293548,106.2529355,TR302,2
1610076085,1610077122,1037.056517,10.27097863,106.2419573,VJ320,2
1610081247,1610082495,1248.676334,10.26615978,106.2484793,VJ322,2
1610099343,1610101387,2044.591022,10.27049916,106.242599,VJ326,2
1610091714,1610093684,1970.516973,10.2753367,106.2361953,VJ336,2
1610067608,1610068654,1046.261024,10.33550948,106.1675474,VJ338,2
1610079114,1610080335,1221.229869,10.27148903,106.2412759,VN1822,2
1610092430,1610093814,1383.732277,10.27339274,106.2387498,VN1826,2
1610098873,1610100431,1557.699031,10.2359024,106.2936096,VN1828,2
1610121497,1610122671,1174.449904,10.27810854,106.2325954,VN1830,2
1610095803,1610096943,1140.354243,10.26997587,106.2433012,VN1832,2
1610080279,1610081250,971.3531415,10.22080242,106.3194444,VN5564,2
1610078831,1610079978,1146.919638,10.27122305,106.2416307,VN6510,2
1610089807,1610091012,1205.216473,10.27813902,106.2325561,VN6514,2
1610110769,1610111698,929.3173027,10.27131708,106.2415052,VN6520,2
1610075308,1610076331,1022.810968,10.27306222,106.2391867,VN7822,2
1610090471,1610091837,1366.385072,10.27288408,106.2394224,VN7824,2
1610098480,1610100257,1777.094237,10.4818651,106.0564418,VN8060,2
1610196608,1610197992,1384.134331,10.2706388,106.2424119,VN1830,2
1610233191,1610234182,991.549444,10.26667053,106.2477804,2Y8816,2
1610238592,1610239584,991.7875972,10.25851811,106.2591658,3K555,2
1610271296,1610272798,1502.181375,10.38426408,106.123381,QH1522,2
1610291102,1610292395,1293.389925,10.26293548,106.2529355,RH328,2
1610249204,1610250348,1143.873144,10.19480018,106.3713336,SQ178,2
1610216253,1610217194,940.7157795,10.26309725,106.2527101,TK6470,2
1610271526,1610273291,1765.219653,10.26401301,106.2514379,TR302,2
1610294509,1610295453,943.7599366,10.26221345,106.2539438,VJ2432,2
1610248680,1610249639,959.8030009,10.27554994,106.2359166,VJ320,2
1610253486,1610255388,1902.512548,10.26825141,106.2456285,VJ322,2
1610272020,1610273633,1613.248232,10.27081874,106.2421711,VJ326,2
1610264847,1610266443,1596.52402,10.27097863,106.2419573,VJ336,2
1610240922,1610241915,992.9336882,10.28004421,106.2301105,VJ338,2
1610290766,1610291974,1208.311317,10.28876139,106.2192046,VN1820,2
1610251572,1610252794,1221.321009,10.27398046,106.2379749,VN1822,2
1610272728,1610274412,1683.878601,10.26835789,106.2454842,VN1826,2
1610264391,1610266034,1643.760532,10.26825141,106.2456285,VN1828,2
1610283469,1610284560,1091.087806,10.26882385,106.2448537,VN1830,2
1610268853,1610270031,1177.398177,10.26643198,106.2481066,VN1832,2
1610278472,1610279757,1284.653337,10.27074088,106.2422753,VN1836,2
1610250898,1610252064,1166.161296,10.26293548,106.2529355,VN5564,2
1610262737,1610263957,1219.93945,10.27015659,106.2430585,VN6514,2
1610283293,1610284374,1081.247171,10.28003904,106.2301171,VN6520,2
1610272292,1610274057,1765.345736,10.27537969,106.2361391,VN6526,2
1610263445,1610264696,1251.24346,10.26901689,106.2445929,VN7824,2
1610259145,1610260092,946.5367811,10.27667252,106.2344542,VN7838,2
1610325643,1610326592,949.4718361,10.18359703,106.3977553,3K555,2
1610370429,1610371418,989.8784237,10.15272039,106.4959662,LD562,2
1610357449,1610358268,819.2614172,10.29182572,106.2154772,QH1522,2
1610334555,1610335706,1151.56954,10.26199675,106.2542472,SQ178,2
1610356418,1610357596,1178.037784,10.26293548,106.2529355,TR302,2
1610334789,1610336146,1356.609034,10.27398467,106.2379693,VJ320,2
1610340701,1610342389,1687.990364,10.27124527,106.2416011,VJ322,2
1610358391,1610359785,1394.388975,10.27667252,106.2344542,VJ326,2
1610350640,1610351799,1158.804527,10.26835789,106.2454842,VJ336,2
1610326717,1610327629,911.1426826,10.27262234,106.2397691,VJ338,2
1610338421,1610339943,1522.015752,10.27398467,106.2379693,VN1822,2
1610352825,1610353903,1077.607847,10.26954974,106.2438744,VN1826,2
1610358211,1610359543,1331.539927,10.27097863,106.2419573,VN1828,2
1610369647,1610370962,1314.029951,10.28273502,106.2266951,VN1830,2
1610355405,1610356357,952.4966927,10.38357816,106.1239454,VN1832,2
