timestamp,lat,long,flight number
1609461332.0,11.03793125565809,107.29793125565809,VJ175
1609508053.0,11.143579023934977,107.25172643829596,VJ177
1609436549.0,11.11755965679021,107.26511931358043,VJ179
1609443100.0,11.261102653034982,107.17110265303498,VJ181
1609505324.0,11.170315742638175,107.23644203969344,VJ183
1609495173.0,11.06000130443688,107.29000111808877,VJ189
1609473936.0,11.084984788206343,107.27996957641268,VJ195
1609502559.0,11.11755965679021,107.26511931358043,VJ197
1609464152.0,10.989280456602426,107.31248159810849,VJ207
1609480150.0,11.104927679148155,107.27112343850926,VJ211
1609491685.0,11.053431816454077,107.29245129746721,VJ213
1609435782.0,11.142644934949772,107.25223189591964,VJ215
1609503661.0,11.09436199893043,107.27590499732608,VJ217
1609495478.0,11.060001542090799,107.29000102806053,VJ221
1609508770.0,10.990538613265729,107.3121544530629,VJ225
1609478124.0,10.99192192936094,107.31179181162918,VJ231
1609471713.0,11.05680450385032,107.29120300256687,VJ241
1609504247.0,11.064492741455641,107.28828156654608,VJ245
1609516786.0,11.130614727073043,107.25857577237782,VJ247
1609497987.0,10.98971098223572,107.31236994078574,VJ249
1609504080.0,11.033360921833316,107.2994674348611,VJ261
1609496598.0,10.990703772842288,107.31211131852687,VJ271
1609468938.0,10.99467990014268,107.31105955064207,VJ273
1609478539.0,11.060001428248487,107.29000107118637,VJ275
1609486356.0,10.989599518976618,107.31239887761211,VJ277
1609504729.0,11.067465808807842,107.28712331931877,VJ281
1609518178.0,11.091495539321699,107.27716517977389,VJ287
1609468162.0,11.173421092616678,107.23456145682223,VJ303
1609502197.0,11.098820182883545,107.2739137600616,VJ307
1609481117.0,11.06150293621713,107.28943024926693,VJ309
1609491158.0,11.153980055489956,107.24597008323492,VJ311
1609436317.0,11.163061188958173,107.24074825194423,VJ313
1609472721.0,10.266733048316254,106.24769491236142,VJ320
1609475682.0,10.27546629753307,106.23602585457276,VJ322
1609494703.0,10.26825140590181,106.24562851475453,VJ326
1609488513.0,10.270753013618137,106.2422590408544,VJ336
1609464206.0,10.282353194778104,106.22717702851183,VJ338
1609514830.0,11.123778598851835,107.26204575816293,VJ357
1609508465.0,10.999897279068703,107.30964047674046,VJ363
1609466902.0,11.130421869932018,107.25867499189123,VJ371
1609482077.0,10.995228130277015,107.31091252110807,VJ373
1609497624.0,11.061245467504875,107.28952841719054,VJ377
1609476820.0,11.057382083285617,107.29098720234687,VJ379
1609468760.0,11.035599558860856,107.29871947063303,VJ381
1609509481.0,10.995921663699443,107.31072582294806,VJ383
1609485994.0,10.99288441628691,107.31153766514765,VJ387
1609507513.0,11.171194933623847,107.23591189379816,VJ397
1609503880.0,11.02367032861795,107.30260659151232,VJ603
1609485380.0,11.034640375686829,107.29904100183155,VJ621
1609501523.0,11.14823632276864,107.24917811642982,VJ623
1609463970.0,11.056253382117426,107.2914083638234,VJ627
1609479657.0,10.990913940264484,107.3120563655951,VJ629
1609519037.0,10.994446018111383,107.31112212677968,VJ641
1609487905.0,10.989599518976618,107.31239887761211,VJ647
1609461624.0,10.990703772842288,107.31211131852687,VJ689
1609484548.0,10.99192192936094,107.31179181162918,VN1181
1609475799.0,10.990538613265729,107.3121544530629,VN1185
1609502866.0,10.99288441628691,107.31153766514765,VN1187
1609474527.0,10.988269995593225,107.31274248788137,VN119
1609486173.0,10.989280456602426,107.31248159810849,VN1261
1609490555.0,11.129520843907262,107.25913751903308,VN1263
1609493861.0,10.987949937184359,107.31282478014525,VN1265
1609515857.0,11.15009311185177,107.24814897896283,VN1269
1609487556.0,10.987949937184359,107.31282478014525,VN127
1609476992.0,11.06000183454521,107.29000091727261,VN1271
1609486532.0,10.990538613265727,107.3121544530629,VN1275
1609500148.0,11.093573310224416,107.27625329289272,VN1279
1609494096.0,10.985840741131113,107.31336296452446,VN131
1609490665.0,11.051001495936795,107.29333831978933,VN1341
1609474424.0,11.027009535491851,107.30154290971333,VN1345
1609484430.0,11.036175244606266,107.2985257338188,VN1347
1609508588.0,10.990538613265727,107.3121544530629,VN1349
1609464674.0,11.013228699559686,107.30581165920744,VN1351
1609468580.0,11.07336247990139,107.28477855994365,VN1371
1609475443.0,10.987635182586239,107.3129055477587,VN1373
1609487139.0,10.995228130277015,107.31091252110807,VN1375
1609465094.0,10.988190721483473,107.31276288593388,VN1383
1609497022.0,11.121572526653283,107.26314505330657,VN1385
1609502681.0,11.013988904695637,107.30558446657389,VN1387
1609507280.0,11.162076983507415,107.24132317361186,VN1391
1609475268.0,10.988190721483472,107.31276288593388,VN1393
1609485205.0,11.03916960916568,107.29750882749704,VN1395
1609506852.0,11.057782830143676,107.29083712260775,VN1403
1609511672.0,11.117847955263874,107.26497856228237,VN141
1609485866.0,10.996014604561523,107.31070074397688,VN1415
1609505522.0,11.138314674923093,107.2545506811154,VN1417
1609500797.0,11.173421092616678,107.23456145682223,VN1427
1609470677.0,11.13659524887959,107.25546033183946,VN1461
1609510939.0,11.030172628130016,107.30051788439005,VN1465
1609466612.0,11.093838384534038,107.2761363652016,VN1661
1609513102.0,10.273729315292433,106.23830575372324,VN1820
1609475079.0,10.27469261118721,106.23703891678082,VN1822
1609493076.0,10.273062219584286,106.23918665875286,VN1824
1609488637.0,10.27398466937592,106.23796933875184,VN1826
1609506002.0,10.410866281273382,106.10259884382015,VN1830
1609491038.0,10.324656038776999,106.178624155108,VN1832
1609487655.0,10.142207518112121,106.75110375905606,VN1882
1609465770.0,11.12473028501721,107.26156845602753,VN207
1609472958.0,11.150811560385787,107.24774874718105,VN209
1609479966.0,11.116783771078884,107.26549727951044,VN211
1609488456.0,10.987949937184359,107.31282478014525,VN213
1609494285.0,10.989280456602426,107.31248159810849,VN215
1609509774.0,10.990538613265729,107.3121544530629,VN219
1609517088.0,11.048294248626123,107.29431416208708,VN221
1609469715.0,10.989431648950722,107.31244242027824,VN243
1609476100.0,11.043297750420157,107.29608145868346,VN251
1609438998.0,11.117287010805965,107.26525226891043,VN253
1609484974.0,11.09729879198053,107.27459758396105,VN257
1609435964.0,11.101212593258953,107.27282938427089,VN261
1609491923.0,10.99288441628691,107.31153766514765,VN263
1609497811.0,10.990703772842288,107.31211131852687,VN269
1609505826.0,11.129558986639685,107.25911797327937,VN275
1609512458.0,11.19709641897781,107.21946189197041,VN283
1609457694.0,11.170776348309277,107.23616452246391,VN5563
1609476043.0,10.265522849054566,106.24935364360407,VN5564
1609511422.0,11.15194640045104,107.24711424072167,VN5735
1609464917.0,11.053644356562156,107.29237322787458,VN6003
1609469185.0,10.990703772842288,107.31211131852687,VN6005
1609472782.0,11.071894437729155,107.28536825013094,VN6009
1609481645.0,11.194929569931027,107.22090139790343,VN6011
1609495896.0,11.093207268879663,107.27641453775934,VN6015
1609503049.0,11.042398137575885,107.2963950335357,VN6017
1609516354.0,10.987949937184359,107.31282478014525,VN6021
1609461148.0,11.054751411678685,107.29196529405621,VN6025
1609507866.0,11.233451847827482,107.19345184782749,VN6027
1609436843.0,11.169982075497819,107.23664276733042,VN6031
1609483156.0,11.03793125565809,107.29793125565809,VN6041
1609499783.0,11.10001688548617,107.27337273280106,VN6043
1609481949.0,10.952997246142015,107.32083103845169,VN6053
1609496485.0,11.239087466546508,107.18908746654651,VN6055
1609508944.0,10.993059251904254,107.31149133841134,VN6059
1609514048.0,10.995228130277015,107.31091252110807,VN6061
1609499492.0,11.05890566120027,107.29041509653405,VN6203
1609511130.0,11.05232166602383,107.29285777606356,VN6217
1609479538.0,11.093207268879667,107.27641453775934,VN6221
1609474238.0,11.085841971984376,107.27960492996094,VN6223
1609485681.0,10.992884416286913,107.31153766514765,VN6237
1609488574.0,10.990783891778534,107.31209037807609,VN6243
1609478008.0,11.207173932439913,107.2126087189279,VN6251
1609493268.0,11.227763105899404,107.19776310589941,VN6261
1609489163.0,10.987365484973225,107.31297462659526,VN6283
1609488205.0,10.995228130277015,107.31091252110807,VN6291
1609473206.0,10.9915320727164,107.3118943272238,VN6431
1609518422.0,10.992168633662068,107.31172681187816,VN6443
1609472548.0,11.06150293621713,107.28943024926693,VN6451
1609474299.0,10.270699286396127,106.24233095465375,VN6510
1609485269.0,10.271607801155831,106.24111755260063,VN6514
1609508297.0,10.27512614915643,106.23647076102375,VN6520
1609482560.0,11.057382083285617,107.29098720234687,VN7115
1609502384.0,11.103601023807427,107.27173572221733,VN7121
1609489412.0,10.987949937184359,107.31282478014525,VN7181
1609467137.0,11.068381649585108,107.28676329917022,VN7205
1609461513.0,10.994594940627493,107.31108229219623,VN7245
1609486771.0,10.988190721483473,107.31276288593388,VN7247
1609438164.0,11.195428331119192,107.22057110815892,VN7297
1609508236.0,11.030432811847243,107.30043281184724,VN7375
1609472072.0,10.992884416286913,107.31153766514765,VN7381
1609499018.0,11.090117896095311,107.27776526621444,VN7383
1609462541.0,10.993267458468083,107.31143610463829,VN7389
1609465941.0,10.995228130277015,107.31091252110807,VN7425
1609485560.0,10.99288441628691,107.31153766514765,VN7463
1609470208.0,10.370467288072868,106.1350280337603,VN7820
1609486407.0,10.283829611001197,106.2253184440048,VN7824
1609497148.0,10.306956180313328,106.19782472125331,VN7830
1609481651.0,10.29253408604926,106.21462310039081,VN7832
1609463324.0,10.135185566895997,106.63,VN8050
1609491993.0,10.174248885300738,106.87978539580021,VN8056
1609482864.0,10.14034626499727,106.73758656624932,VN8066
1609484128.0,10.135068877496488,106.66815082906119,VN8072
1609493569.0,10.153759795618033,106.8107519591236,VN8078
1609460540.0,10.161475602850016,106.84,VN8080
1609473270.0,10.141492142523889,106.74614061214969,VN8082
1609506070.0,11.100428857635077,106.02914228472984,VZ3970
1609438751.0,10.976419935075374,107.3156797403015,ZH8011
1609548296.0,10.233862347643358,106.29695222575805,3K555
1609554518.0,11.181956342070668,107.22927512276088,BR395
1609555307.0,10.98964513877804,107.31238703674144,CI781
1609579210.0,11.063470455596155,107.28867613899038,CI783
1609553731.0,11.111209564296182,107.26817721573312,CX767
1609584363.0,11.07795856257985,107.28290676580467,CX799
1609563625.0,11.08264749429795,107.28095686217038,CZ489
1609596245.0,11.083860897116345,106.02188253293005,EK392
1609603625.0,11.079922326725242,106.02023301982427,EY975
1609539371.0,11.009325143249153,107.3069631446212,JL79
1609538130.0,11.1248922301584,107.261487050264,LD561
1609588509.0,10.251567144347517,106.26927857391253,LD562
1609554518.0,10.205690995863387,106.34824379255409,MH750
1609523306.0,10.947980321208107,107.32182289087297,MU7053
1609530630.0,11.07958771652262,107.28223391072699,NH833
1609595709.0,11.05703854342251,107.29111563026753,NH891
1609565931.0,10.99376770351527,107.31130311054581,OZ3951
1609600452.0,11.024151494120428,107.30245448236128,OZ735
1609548831.0,10.992168633662068,107.31172681187816,PR591
1609558403.0,11.170315742638175,107.23644203969344,QH1123
1609596124.0,10.988505669973746,107.31268178659666,QH1125
1609596486.0,11.134198636663163,107.25671781866106,QH1143
1609576186.0,11.19198638310534,107.22283769015048,QH1153
1609584598.0,11.135592701300524,107.25598783550087,QH1173
1609573207.0,10.98971098223572,107.31236994078574,QH1321
1609564846.0,11.127580046405278,107.26012807424844,QH1335
1609580581.0,10.27141091974325,106.24138002929394,QH1522
1609599785.0,10.98772890836222,107.31288151393703,QH1541
1609589222.0,11.20586748389719,107.21351206454672,QH1547
1609555112.0,10.987365484973225,107.31297462659526,QH155
1609601240.0,11.180256399943806,107.23034186659174,QH171
1609568149.0,11.030246818950593,107.30049363790118,QH1971
1609550858.0,10.99376770351527,107.31130311054581,QH203
1609555846.0,11.05332209274825,107.2924915695612,QH205
1609564969.0,11.033301325756089,107.29948722943553,QH207
1609548655.0,11.056986420450212,107.29113509740012,QH209
1609591412.0,11.109494629048688,107.26898925809738,QH215
1609577322.0,11.159256243651694,107.24295874111237,QH241
1609586768.0,10.994594940627493,107.31108229219623,QH243
1609597965.0,11.068234111107166,107.2868213999929,QH247
1609606008.0,11.125779909440359,107.2610398792538,QH281
1609601668.0,11.130385411204243,107.25869374016763,QH285
1609608581.0,11.082954401002118,106.02150031779534,QR8968
1609604950.0,11.085046156814569,106.02238460796357,QR970
1609606361.0,11.111686036655179,107.26795056414656,RH319
1609556916.0,10.233650725056114,106.29730145011223,SQ178
1609580275.0,10.176469189316618,106.41638455616659,TR302
1609556205.0,11.055863832358606,107.29155319363217,VJ129
1609524139.0,11.250200159806965,107.18020015980697,VJ133
1609586475.0,10.987365484973225,107.31297462659526,VJ135
1609562021.0,11.087321093597032,107.27897246059332,VJ137
1609578712.0,11.044552276896802,107.29564182151744,VJ139
1609574281.0,11.15608298053713,107.24477730738283,VJ141
1609593825.0,11.084984788206341,107.27996957641268,VJ145
1609548416.0,11.030432811847234,107.30043281184724,VJ147
1609606550.0,11.075221059211207,107.28402632401401,VJ151
1609599257.0,10.99061021655104,107.31213575792864,VJ155
1609607614.0,11.105442462804161,107.27088492560833,VJ159
1609602794.0,10.995228130277015,107.31091252110807,VJ169
1609603086.0,11.07513784066031,107.2840601414857,VJ173
1609546682.0,11.166008795098117,107.23901319264718,VJ175
1609597255.0,10.988190721483473,107.31276288593388,VJ177
1609525958.0,11.131718079300045,107.25800663877509,VJ179
1609608826.0,11.178270779852559,107.23157909179358,VJ181
1609590309.0,11.074009863081544,107.2845172603927,VJ183
1609582380.0,11.144512236187339,107.25121957789975,VJ189
1609559959.0,11.18470835692902,107.22753337108644,VJ195
1609588446.0,11.146687282715463,107.25003092407319,VJ197
1609550031.0,11.022539356987183,107.30296258315171,VJ207
1609566416.0,10.99376770351527,107.31130311054581,VJ211
1609575300.0,10.988505669973746,107.31268178659666,VJ213
1609605254.0,11.034954256234478,107.29893595872826,VJ215
1609585450.0,11.132820311234767,107.25743554466084,VJ217
1609581417.0,11.063909614342531,107.28850686738753,VJ221
1609522638.0,11.150102631031773,107.24814368344448,VJ223
1609595040.0,10.932067928404596,107.32471195226972,VJ225
1609562790.0,11.078642739398168,107.2826247939468,VJ231
1609557925.0,11.060001725468044,107.29000095859337,VJ241
1609573386.0,10.990783891778534,107.31209037807609,VJ243
1609591048.0,11.019740927889467,107.3038341755026,VJ245
1609603390.0,11.009246519469702,107.3069860778788,VJ247
1609583344.0,11.15723028655462,107.24412240117647,VJ249
1609590676.0,11.159324580721536,107.24291932915446,VJ261
1609583760.0,11.127580046405278,107.26012807424844,VJ271
1609554938.0,11.024787998937489,107.30225266542706,VJ273
1609562956.0,11.03317625090615,107.29952875271844,VJ275
1609570077.0,11.204472015986417,107.21447201598642,VJ277
1609592317.0,11.113843644256303,107.26691855966135,VJ281
1609604170.0,11.061189519836152,107.28954973324231,VJ287
1609553972.0,11.125572303279348,107.2611446065587,VJ303
1609588258.0,11.212436659896015,107.20892399187522,VJ307
1609567552.0,11.159381413391694,107.24288654410505,VJ309
1609576662.0,11.220086716908304,107.2034345030597,VJ311
1609604598.0,11.078505529561339,107.28268141216357,VJ313
1609523129.0,11.26979324188721,107.16356908665131,VJ315
1609558765.0,10.267851398143426,106.24617132714475,VJ320
1609562674.0,10.275379688507561,106.23613906552268,VJ322
1609581657.0,10.269975873838655,106.24330116511821,VJ326
1609573746.0,10.268408518959976,106.24541561809329,VJ336
1609550750.0,10.278108541755842,106.23259537516051,VJ338
1609598161.0,10.995228130277017,107.31091252110807,VJ357
1609594918.0,10.997824355946362,107.31020960175861,VJ363
1609550511.0,11.080853801848681,107.28170760369737,VJ371
1609569480.0,11.167893401122086,107.2378934011221,VJ373
1609584120.0,11.177525607299398,107.23204097167904,VJ377
1609565404.0,11.093207268879665,107.27641453775934,VJ379
1609554764.0,11.209602503253885,107.21091750418357,VJ381
1609594312.0,11.181234816540517,107.22972874315673,VJ383
1609572054.0,10.990703772842288,107.31211131852687,VJ387
1609594494.0,11.024470673136184,107.30235336568093,VJ397
1609593583.0,11.030172628130016,107.30051788439005,VJ603
1609572306.0,10.991939217139556,107.31178725998845,VJ621
1609587292.0,11.146184095352316,107.2503068255872,VJ623
1609550681.0,11.113843644256303,107.26691855966135,VJ627
1609565761.0,11.052109365683222,107.2929352612023,VJ629
1609580100.0,11.108263351500579,107.2695686921008,VJ637
1609574942.0,11.067465808807842,107.28712331931877,VJ647
1609548237.0,11.01868537119479,107.30415951967271,VJ689
1609570498.0,11.037931255658085,107.29793125565809,VN1181
1609560927.0,10.959868675416326,107.31940903937345,VN1185
1609589405.0,11.057112934512624,107.29108783795427,VN1187
1609600205.0,11.13440624452979,107.25660936679469,VN1189
1609559548.0,10.988968295973555,107.31256237027816,VN119
1609567072.0,11.16755822227799,107.23809315564478,VN123
1609570925.0,10.988505669973746,107.31268178659666,VN1261
1609577677.0,11.077486239967643,107.28310091994338,VN1263
1609579921.0,11.153796190178852,107.24607390428616,VN1265
1609561845.0,11.181956342070665,107.22927512276088,VN1271
1609573030.0,11.065658574494812,107.2878292872474,VN1275
1609586073.0,11.200729589659899,107.21702142552385,VN1279
1609578476.0,11.065206786605915,107.28800484757565,VN131
1609586363.0,11.047329415487543,107.29465883097508,VN133
1609576838.0,11.083528623199442,107.28058586959833,VN1341
1609577562.0,11.068858424680286,107.28657527404086,VN1345
1609595222.0,10.995921663699443,107.31072582294806,VN1349
1609561170.0,11.109494629048687,107.26898925809738,VN1373
1609574692.0,10.988190721483472,107.31276288593388,VN1375
1609598774.0,10.993059251904254,107.31149133841134,VN1381
1609567917.0,11.068381649585112,107.28676329917022,VN1385
1609589829.0,11.0233602840903,107.30270439772642,VN1387
1609571696.0,10.990538613265727,107.3121544530629,VN1395
1609589655.0,10.98964513877804,107.31238703674144,VN1397
1609593410.0,11.164796775516427,107.2397290340219,VN1403
1609598710.0,11.219502559402049,107.20385933663033,VN141
1609571573.0,11.051700929565143,107.29308410797096,VN1415
1609590865.0,11.034836147077362,107.29897550492359,VN1417
1609587536.0,11.182585639528373,107.22887845929256,VN1427
1609596951.0,11.019856114033455,107.30379855964684,VN1465
1609557156.0,11.102385410852449,107.2722937395344,VN1661
1609600270.0,10.271985750032005,106.24061441678401,VN1820
1609561109.0,10.291576053251724,106.21577886192298,VN1822
1609564302.0,10.320747074827542,106.18273927436766,VN1824
1609575058.0,10.270923295179374,106.24203124939461,VN1826
1609580759.0,10.267141088635082,106.24713799374648,VN1828
1609577981.0,10.277341724869299,106.23358632452077,VN1832
1609574162.0,10.134945752296273,106.66213510747089,VN1882
1609551756.0,11.121572526653285,107.26314505330657,VN207
1609558957.0,11.198760977525108,107.21834797003348,VN209
1609566186.0,11.030432811847236,107.30043281184724,VN211
1609573811.0,11.166694230920937,107.23860686832693,VN213
1609580276.0,11.064879158054023,107.28813193009003,VN215
1609587962.0,11.188720649938283,107.22496086658438,VN217
1609595395.0,10.987635182586235,107.3129055477587,VN219
1609602269.0,11.203823740486833,107.21491623776878,VN221
1609555492.0,11.054479034896415,107.29206586241368,VN243
1609550384.0,11.109397053732065,107.2690352859713,VN245
1609562613.0,11.140707848933205,107.25327412807977,VN251
1609605368.0,10.987635182586235,107.3129055477587,VN253
1609569894.0,11.196773733250843,107.21967701659449,VN257
1609577081.0,11.105442462804161,107.27088492560833,VN263
1609585268.0,11.137112428216591,107.255187380361,VN269
1609591782.0,11.117287010805965,107.26525226891043,VN275
1609599008.0,10.993069791998085,107.3114885439866,VN283
1609590069.0,10.99101496280116,107.31202992560232,VN5735
1609559257.0,11.037931255658085,107.29793125565809,VN6009
1609567735.0,11.145374727890736,107.25074945578147,VN6011
1609582198.0,11.158810406745209,107.24321561011782,VN6015
1609590484.0,11.125779909440359,107.2610398792538,VN6017
1609596837.0,11.117559656790212,107.26511931358043,VN6019
1609606834.0,11.186432661809333,107.22643266180934,VN6027
1609569194.0,11.149047205334211,107.24872960711228,VN6041
1609584784.0,11.047329415487539,107.29465883097508,VN6043
1609565161.0,10.988190721483473,107.31276288593388,VN6053
1609585574.0,11.091979366184214,107.27695357391448,VN6057
1609586538.0,10.99061021655104,107.31213575792864,VN6203
1609597422.0,10.99376770351527,107.31130311054581,VN6217
1609560746.0,11.091048937615234,107.27736010963427,VN6223
1609582501.0,10.985840741131112,107.31336296452446,VN6225
1609572664.0,10.994594940627493,107.31108229219623,VN6237
1609574520.0,11.023803718767931,107.30256446252152,VN6243
1609578101.0,11.143579023934977,107.25172643829596,VN6261
1609576425.0,11.158405366592925,107.24344858654868,VN6283
1609575118.0,10.987365484973225,107.31297462659526,VN6291
1609580468.0,11.045666279856905,107.29524912967804,VN6433
1609596008.0,11.168315387893145,107.2376415430504,VN6435
1609559137.0,11.044809782259012,107.2955512419363,VN6441
1609571759.0,10.269549742840029,106.24387435710007,VN6514
1609588984.0,10.270753013618137,106.2422590408544,VN6516
1609592197.0,10.287087764234428,106.2212632927033,VN6520
1609582382.0,10.289452916487585,106.21835874946275,VN6526
1609570739.0,11.039169609165679,107.29750882749704,VN7115
1609585746.0,11.01758962096514,107.30449527687217,VN7133
1609589042.0,11.197096418977807,107.21946189197041,VN7147
1609605008.0,10.99101496280116,107.31202992560232,VN7213
1609572488.0,10.988190721483472,107.31276288593388,VN7247
1609586189.0,11.006915349770699,107.3076613990828,VN7345
1609594681.0,11.052804388833536,107.29268129611178,VN7375
1609565639.0,11.035220084745516,107.2988468644062,VN7389
1609552643.0,11.168395706208704,107.23759355931305,VN7425
1609571858.0,10.990831203039352,107.31207800759839,VN7463
1609570446.0,10.270978632597737,106.24195726519548,VN7834
1609549724.0,10.14494339176376,106.76811792397046,VN8050
1609557572.0,10.134876353573427,106.65621908839336,VN8054
1609566527.0,10.16710270103663,106.85856696678185,VN8066
1609570806.0,10.137544805589856,106.71169653705991,VN8072
1609580997.0,10.134927321045149,106.6414078060129,VN8078
1609554828.0,10.137812647575409,106.71463544126256,VN8084
1609524509.0,11.03317625090615,107.29952875271844,ZH8011
1609619601.0,10.261996753519101,106.25424715932921,2Y8816
1609634437.0,10.159464754035394,106.4694647540354,3K555
1609631169.0,11.101916432631093,106.02981987350965,AF258
1609642167.0,11.01811183714116,107.30433551142347,BR395
1609640434.0,11.097298791980528,107.27459758396105,CI781
1609610732.0,11.233451847827487,107.19345184782749,CV7405
1609640746.0,10.933538183802238,107.32446130040192,CX767
1609641640.0,10.987635182586239,107.3129055477587,CZ3069
1609675664.0,11.104497187163528,106.03100562567295,EK392
1609630702.0,11.041820312173282,107.29659570238988,KE351
1609627633.0,11.089102605465335,107.27820521093068,LD561
1609616078.0,11.011159450800053,107.30642520213347,NH833
1609681893.0,10.990482048002937,107.31216921601322,NH891
1609688402.0,11.022858312268365,107.30286240520766,OZ735
1609644262.0,11.12196635630771,107.26294953446157,QH1123
1609682919.0,10.992884416286913,107.31153766514765,QH1143
1609664152.0,10.988190721483472,107.31276288593388,QH1153
1609671964.0,10.99061021655104,107.31213575792864,QH1173
1609654251.0,10.993267458468083,107.31143610463829,QH1175
1609684105.0,10.988505669973746,107.31268178659666,QH1313
1609659771.0,11.116945673515602,107.26541851027339,QH1321
1609652019.0,11.149047205334211,107.24872960711228,QH1501
1609667440.0,10.275906775348165,106.23545084055706,QH1522
1609686371.0,10.919973351309197,107.3266489008728,QH1541
1609684529.0,11.10544246280416,107.27088492560833,QH1547
1609641283.0,11.162157756191764,107.24127607333558,QH155
1609688934.0,10.990913940264484,107.3120563655951,QH171
1609638447.0,11.04460829716671,107.2956221257779,QH203
1609643015.0,11.056068163335999,107.29147725952572,QH205
1609651236.0,11.193756712187152,107.22167561624953,QH207
1609634870.0,11.053953913663507,107.2922593792363,QH209
1609681775.0,11.066133318074659,107.28764440884086,QH215
1609663335.0,11.065981355467452,107.28770363169569,QH241
1609674122.0,10.99376770351527,107.31130311054581,QH243
1609687824.0,11.222021010860347,107.20202101086035,QH247
1609691796.0,11.06565857449481,107.2878292872474,QH281
1609609229.0,11.061156174381392,107.28956243518405,QH283
1609690379.0,11.07097875703707,107.2857340677778,QH285
1609691743.0,11.084648738753911,106.02221596842675,QR970
1609689175.0,10.26580804018166,106.24896180903019,RH328
1609643964.0,10.258719027470312,106.25887914903653,SQ178
1609612285.0,10.266422443356376,106.24811963793684,TK6470
1609666908.0,10.26713977913966,106.24713977913966,TR302
1609636005.0,11.175135255864825,107.23351367448643,VJ127
1609642784.0,11.051700929565143,107.29308410797096,VJ129
1609612345.0,11.233451847827483,107.19345184782749,VJ133
1609675195.0,11.02544753166201,107.30204282437325,VJ135
1609648736.0,11.009640589344343,107.3068710313526,VJ137
1609665085.0,10.997120385159937,107.31040128386645,VJ139
